ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost
rqMkqt_BGv7tsD8mzwmykli9IIC1jky1,1477894246.0,1478067046.0,104.0435058,30.7045446,8,3,1.0,4,0.0037875433918088675
niNotp1NDB6qoF9izweAqzn7GNH5nmBa,1477894289.0,1478067089.0,104.0898589,30.6508894,710,3,0.036619718309859155,24,0.01207070661262727
joLhlt1KFD_hrB3gAlmykzm1IFDcsoBb,1477894383.0,1478067183.0,104.0579844,30.6766037,86,3,0.5581395348837209,32,0.009310469681093858
mtNotq0IBHapgF5oBmsEmwk@ICv-tnu_,1477894391.0,1478067191.0,104.0302601,30.6737789,236,3,0.8983050847457628,35,0.012283888250841932
ufBqym5Gzu.gdIclnjgJtArbFFJ9toB5,1477894427.0,1478067227.0,104.0705850,30.6672277,3982,3,0.21848317428427927,4,0.011426847126841964
iqApum4ILJbtgxbftwiznqubIOG8ijE2,1477894513.0,1478067313.0,104.0213311,30.6648269,8766,3,0.1323294547113849,2,0.028651037166108013
veNqmn5FKJ_rrI2lBxfGupo8GCJcopGa,1477894567.0,1478067367.0,104.0690915,30.5628136,152,3,0.06578947368421052,39,0.015502614826944311
ktNgmq6KAx8koE4lCitMhtqbFOB4lhA9,1477894686.0,1478067486.0,104.0874147,30.6726888,2388,3,0.25963149078726966,3,0.009643843992639777
toJfAm@LHFbmnJ6romnErom2zzz9gmE7,1477894701.0,1478067501.0,104.0840451,30.6736638,1476,3,0.3265582655826558,16,0.00854945510656126
snLntu@OIw5hpzcrvlmMpotaCzx1kiw6,1477894831.0,1478067631.0,104.0493518,30.7511256,50,3,0.32,22,0.007994016632437706
xkIoqs8EEI.glD8iqxoIgwi5FOJbeqw5,1477894853.0,1478067653.0,104.0558576,30.6117013,1992,3,0.35240963855421686,15,0.009391366375094079
nrFluobNFz2mmBbjpsmInzj.AzC9ssH-,1477894999.0,1478067799.0,104.0762812,30.6656401,3352,3,0.26014319809069214,2,0.011020822565544725
nkHfll6OEA7fiJ9cqjtCnuw6IFB4hnH7,1477895048.0,1478067848.0,104.0800728,30.6484527,836,3,0.5502392344497608,4,0.009178348012607206
ieKsls4JJB-kix2hyrfBnlx3KAx6hdI-,1477895114.0,1478067914.0,104.0502585,30.6751049,2,3,1.0,1,0.004249857738614082
jizozw0BLy.hjv0ozxtJmys9zMHbflI0,1477895136.0,1478067936.0,104.1139457,30.6760358,120,3,0.8833333333333333,39,0.010669988114386797
rlDpsp2JBH3psC1fxrmHnAu7JOz-ojDc,1477895230.0,1478068030.0,103.9579091,30.5788121,18480,3,0.09848484848484848,2,0.034143540527453865
pgzuql5NOF_rjC-lAthFhrs1BGw5klH_,1477895275.0,1478068075.0,104.0909818,30.6426299,1152,3,0.3020833333333333,19,0.008155815117384514
qrDjxm4KLA9rhD2qrmoNfvk1NNy6gpD-,1477895402.0,1478068202.0,104.0885161,30.6681243,282,3,0.5106382978723404,3,0.0074007094289499815
wkBuvv@MODalfGcenuoEhyp3KGEaodC4,1477895564.0,1478068364.0,104.1895142,30.8238207,6042,3,0.11618669314796425,2,0.02567123425017718
xkymvm2HBAbhgB1hvlnDjzk8FHu1gqA.,1477895766.0,1478068566.0,104.0660008,30.6720357,620,3,0.3935483870967742,27,0.007526125127990399
klFmww@AHybteC8cxphCkxj8zCx9rfBc,1477895856.0,1478068656.0,104.0717077,30.6652913,668,3,0.4341317365269461,2,0.00846227331220836
loKkns6GAG3pnI0cpoiDirx4BAG3gsJ.,1477896226.0,1478069026.0,104.0771958,30.6598648,1442,3,0.130374479889043,21,0.01648765402211809
srIjzo5GKz7ngJ0epxoHhun8MLx6pnH2,1477896318.0,1478069118.0,104.0542096,30.5512750,2022,3,0.0722057368941642,20,0.018177354343522904
nrEknj9IOu7hqy4iBrkMiokaIHH0mfI1,1477896337.0,1478069137.0,104.0535782,30.6675188,332,3,0.5963855421686747,41,0.00981686858415424
usLuAk.DHI1ppx2hriqMtmu_zADalkv7,1477896487.0,1478069287.0,104.0218807,30.6771903,392,3,0.09693877551020408,39,0.013551023807756756
kqAftu7BIzcjmu2qtpfNfqw7zIJaerA1,1477896696.0,1478069496.0,104.0954585,30.6609859,1284,3,0.24922118380062305,2,0.008263080482403066
tsHlnr8AGB0npv0kzutLmpmaNMH.lpD0,1477896931.0,1478069731.0,104.0955298,30.6610968,18632,3,0.09778875053671103,2,0.0343752677589191
lpNkvi9DEw-tlz9izrrIrwr@EMG-psJ1,1477897088.0,1478069888.0,104.0558713,30.6739928,3824,3,0.17311715481171547,15,0.011061090563431724
rqKqom6JKu2qrE5qzqryntv5EBA1rqwb,1477897258.0,1478070058.0,104.0449075,30.7102355,4746,3,0.2153392330383481,4,0.012788663449898532
jhAhxm5Bzu8tmG4mvllClvv6zCBaffBa,1477897661.0,1478070461.0,104.0343397,30.7022539,7620,3,0.1795275590551181,8,0.013262571203534607
rpApsk2CDEcnhJ8gxvgMoln2zHx1sjG6,1477897668.0,1478070468.0,104.0241873,30.6902661,2384,3,0.32466442953020136,3,0.011294420270230495
wmHiwj3NLyasjDampofMqqw-BDwbkrBa,1477898197.0,1478070997.0,104.1061769,30.6698654,19106,3,0.0900240762064273,2,0.032985565911342454
mfDipo5OAybjsB6cotrIoox6EBGafgG3,1477898479.0,1478071279.0,104.0181343,30.6727987,8916,3,0.08142664872139974,3,0.027992508851305924
vtKkqn5EMF0irC-jyrhMfsv5BGw5plz6,1477898839.0,1478071639.0,104.0606350,30.6970225,500,3,0.088,4,0.011431208811700344
wnHkAl9GFF7jrw9pqorFupx1OLJ4trF6,1477898861.0,1478071661.0,104.0562205,30.6561806,3370,3,0.286053412462908,2,0.01086949513125225
osGmtj0DIwakky4gswoJuyl4EKybsrD9,1477899164.0,1478071964.0,104.0646831,30.5465774,7658,3,0.20240271611386784,2,0.015432345578736427
vkAswq6DDu1mgA.oCwiMhutaHKA8powb,1477899353.0,1478072153.0,104.1760039,30.8121787,33226,3,0.06500933004273761,4,0.03826198779880258
poCqvu0IJu1pmw.hyqjDpzt7AFz7osI9,1477899422.0,1478072222.0,104.1054978,30.6071488,8086,3,0.19020529309918377,2,0.013803264504884128
xkylrqaHOB6gdy-pupeLqot1FFw9hsB5,1477899725.0,1478072525.0,104.0924216,30.6100658,386,3,0.7150259067357513,37,0.00991709373524615
knErnl2OEu_tiwchsjtytuo3KJH6moJ3,1477899904.0,1478072704.0,104.0825652,30.6403223,21702,3,0.08026909962215464,2,0.035558143384639994
xfFhxw-CMx-hdx6fnmgDiou5JGBaopz9,1477899967.0,1478072767.0,104.1690950,30.7128992,1808,3,0.1006637168141593,17,0.01636759143124903
ksArvi3BFx1fnJ.orwtJrzr0LCz0rlx5,1477900056.0,1478072856.0,104.1231048,30.6304076,690,3,0.5768115942028985,23,0.008745796883991663
mfBlqwazKy8jlDanwtkGkuxbAAwalfF0,1477900239.0,1478073039.0,104.1068114,30.6685863,58,3,0.896551724137931,26,0.009756900594923002
xizolp5NLI4mqu7lstgImyj9HJI4nsA-,1477900392.0,1478073192.0,103.9873450,30.6104086,4398,3,0.22964984083674397,2,0.012528287012192703
ohAfuvaIzCbpnE0rxwlDpow3OJu2hiy5,1477900515.0,1478073315.0,104.0578798,30.6590086,712,3,0.3342696629213483,29,0.007546628796589676
rjKizj.zEJ8eqy6lBofMotj8EIy7mexa,1477900537.0,1478073337.0,104.0653060,30.7092817,378,3,0.25396825396825395,34,0.0065230147262650825
wnEfAl.BGJcfqx1mCxpNsnt@LJu3ljB5,1477900583.0,1478073383.0,104.0839256,30.6391357,2686,3,0.1533879374534624,11,0.009648212264981939
tkBillbDIv9tjz-gvmeAhxl_CDF1ogBb,1477901044.0,1478073844.0,104.1696695,30.6986179,1700,3,0.2211764705882353,15,0.007975758601199178
ufBstu9JJwcrry8hnpeHowwbOJw9lmF-,1477901622.0,1478074422.0,104.0469487,30.6640618,200,3,0.52,36,0.007936996407806873
teLozo6JNx3nnA8gnorCmsx0JFy4noz4,1477901633.0,1478074433.0,104.0760488,30.6419238,4,3,1.0,2,0.004850036930292845
rlNitm-FBB0kkIahslgIhvj7HKw3thF0,1477901775.0,1478074575.0,104.0520260,30.5909677,12864,3,0.12173507462686567,3,0.03121892136257531
loKotu3FJF.ljEclzkhDtxn0OAC8krya,1477901975.0,1478074775.0,104.0954585,30.6609859,3720,3,0.33225806451612905,2,0.012011208786799382
qsyrqp@DHy0fpx9jCqhGhqkbOOJ_npG4,1477902037.0,1478074837.0,104.0339359,30.6646498,9422,3,0.06835066864784546,5,0.027827658071541476
wlEfvq.MLJ-oqv4hAosBlxq.HOG.eszc,1477902446.0,1478075246.0,104.0636481,30.5838211,1620,3,0.06419753086419754,13,0.015514331329383967
utMuyq6IzEctny5oAqfDsAq1HKv_glF2,1477902490.0,1478075290.0,104.0223553,30.6784941,1756,3,0.17084282460136674,22,0.00957386148669216
ltFiqw2GBE6kgy9fpwjzipq@COF6ofFc,1477902506.0,1478075306.0,104.1035101,30.6599720,282,3,0.6950354609929078,34,0.008902849352106135
msFnAk1HDz5osG7oouhLfwu-MFwcpiv7,1477902705.0,1478075505.0,104.1228381,30.7102243,30482,3,0.058132668460074796,4,0.037267967162399725
lpHtnw8DLEahhvblCrlJiwm3ILJ0qjz_,1477902822.0,1478075622.0,104.0662596,30.6658784,492,3,0.22764227642276422,30,0.006695123241714588
ugLfvk@Jzv8frz8fnsiMupr1NNv8igB8,1477902898.0,1478075698.0,104.0211265,30.6672644,542,3,0.34317343173431736,30,0.00750756095682453
sgAslq6AHJ6ehEarzxeAkyxaAzJ0fdB3,1477903472.0,1478076272.0,104.0167257,30.7698578,3166,3,0.35123183828174354,3,0.011206730589534163
okCpzs1zJC7ehwcrCrkNosr.NCA-rlz_,1477903496.0,1478076296.0,104.0312456,30.6364271,3136,3,0.1568877551020408,2,0.01109961967627822
okLtqn5DEJ_oix4itomMixkaIAI0rdu4,1477903503.0,1478076303.0,104.0253336,30.6476882,3642,3,0.26798462383305877,3,0.011239922336951707
vlJtmk0ONw7tkC9lrnrysrm0Czuaqhu2,1477903674.0,1478076474.0,104.0773075,30.6432741,496,3,0.6048387096774194,32,0.008652009250175568
kfJpskbEMBalny8qCkmzjsl1ADB9ejwa,1477903798.0,1478076598.0,104.1069589,30.7142699,0,3,0,0,0
qtClwi4MBG0kgH8fyptJklm5CDF4qoz-,1477904033.0,1478076833.0,104.0862404,30.6596990,234,3,0.5384615384615384,39,0.008809404113353826
qjyfAs3FDF1kgB3rpuoBqyp1OLBbshC5,1477904091.0,1478076891.0,104.0799464,30.6565407,7840,3,0.17857142857142858,2,0.014305639208997694
keNsvk2GNBbogu9iCunMnwl2ALy8goAc,1477904264.0,1478077064.0,104.1129469,30.6673135,0,3,0,0,0
liDlom9NMG6loEberrkDixs-GGw7rhC5,1477905546.0,1478078346.0,104.0168907,30.6801568,3066,3,0.033268101761252444,18,0.020280828187940792
siFmqrbAHH0nez2ksreytzi3MFv3giA1,1477905888.0,1478078688.0,104.0899379,30.6440749,10,3,1.0,5,0.004100007936358452
xfLkzn2Mzu1ngE5fxmsJhrn_OFG7mgI4,1477906286.0,1478079086.0,104.0786646,30.6953342,230,3,0.3565217391304348,39,0.008287825419203095
ofDlul8GLy.ngv8lqmoKgym1JJC.rjD.,1477906461.0,1478079261.0,104.0940662,30.6650969,22,3,0.8181818181818182,11,0.009781850332563574
tqNlAr2NFwarju7hwsjAqvqbzOH9qpx9,1477906569.0,1478079369.0,104.0644499,30.7631771,1282,3,0.5990639625585024,18,0.00840959621538145
krKnlk7ENy_rlw6czweDlAubIEJ0nnGc,1477906644.0,1478079444.0,104.0005678,30.6607426,3578,3,0.18390162101732813,3,0.010939325763525878
krHfnp_FJB9lfF7julfHmti3DGH4hsw5,1477906656.0,1478079456.0,104.0297723,30.6859804,502,3,0.06374501992031872,36,0.011513544899593312
lgBiur8LMz9rrEbfBvsNinv_Czz0heH8,1477906660.0,1478079460.0,104.0576284,30.7007715,12720,3,0.07232704402515723,3,0.0296988072380447
mnIgsi-CNw9nsE0oxkpyrsu9HLz6edv.,1477906701.0,1478079501.0,104.0002333,30.6819120,5896,3,0.06478968792401628,2,0.024274019622389263
qoLipn5BFu-kru9jvkgJouu4LEB7pdA7,1477906705.0,1478079505.0,104.0449075,30.7102355,1856,3,0.07543103448275862,19,0.01579720390446741
itymmn6IHF6orx2qtrszixnbFFJ5ofD9,1477906789.0,1478079589.0,104.0497381,30.6708290,1952,3,0.10860655737704918,2,0.018872030090815464
xiKqyk8zBF3ogJ3gykkzpAq.BOG5smu6,1477907021.0,1478079821.0,104.0902698,30.6766528,280,3,0.5714285714285714,39,0.008595008070447616
osHpuraONy5hsDaqwpqJkml8OBz1rlx3,1477907160.0,1478079960.0,104.0801249,30.6891001,19684,3,0.09276569802885593,2,0.03453924049436137
ulJhAq0LMxcpiH-fslqCrrv4DKz_giy2,1477907251.0,1478080051.0,104.0074020,30.6993189,1646,3,0.5212636695018226,3,0.009591371089192887
wlynopbGzH4liw0iqkmFhAk6DGx7irF2,1477907403.0,1478080203.0,104.0753447,30.6483997,1440,3,0.3333333333333333,21,0.008957638541081298
mfLfwo6CIH7skualpooIuAr9zHB6nox.,1477907726.0,1478080526.0,104.0909038,30.6613379,14,3,1.0,7,0.004228537103959492
vjDfrlbCFFbieB.ctmpylst.JID-kdx.,1477907912.0,1478080712.0,104.0441046,30.7016771,14874,3,0.10259513244587871,4,0.03108731834164058
ieFpyn9JBu7ohu2kzvfMjvx1CzCcoox1,1477907922.0,1478080722.0,104.0712379,30.6531743,4,3,1.0,2,0.004325062036514282
ptCinv0CBE2ofC.ntpqDnlq6AIx-jlD2,1477908059.0,1478080859.0,104.1018095,30.6849404,724,3,0.1712707182320442,22,0.006981910198659363
xrLoxq0MEIbiiw4lsjsBtsmbCLB7tlzb,1477908081.0,1478080881.0,104.1167946,30.6440585,11324,3,0.10879547862945955,3,0.029477408745976482
vkIiwx-LFD7qnD5rnpmCnzm2CzB2esF3,1477908218.0,1478081018.0,104.0925075,30.6435724,0,3,0,0,0
ulLtno5zGw-tnw7kqtpKumr2HABbgdJ6,1477908241.0,1478081041.0,104.0517545,30.6002589,6238,3,0.18916319333119588,7,0.012545477635931532
xkNgxt.MKA2kez5pvqjMnuv6zJH-mnD4,1477908388.0,1478081188.0,104.0677404,30.7702750,1072,3,0.054104477611940295,25,0.013305597987248381
nqMjzp2NMG3hmI5kssiIkox2NBzckkz-,1477908388.0,1478081188.0,104.0637507,30.7050601,18098,3,0.08884959664051277,2,0.03501145714717532
rlGkrtazAw2mkB3pwxoNuzx8FKH6rjx_,1477908498.0,1478081298.0,104.0460927,30.6388162,2590,3,0.27104247104247103,3,0.009787491878717563
pgLqzu1FHy0ejAalulkNmqu8zIw2njG8,1477908533.0,1478081333.0,104.0983786,30.7001906,9658,3,0.11845102505694761,2,0.028932243481441966
mhztAj1KDJ2idw9exopFhnlbBMz0nnG0,1477908556.0,1478081356.0,104.0490266,30.6667057,24,3,0.8333333333333334,5,0.00867502725062271
otFmxl-MBuallJ2mnpfFqtt4MMGapqH7,1477908601.0,1478081401.0,104.0454678,30.6343904,190,3,0.4631578947368421,34,0.008715274988820678
vmzkml5JEB.goEagtonGmon9DJE5rjy8,1477908630.0,1478081430.0,104.0674967,30.6562044,124,3,0.25806451612903225,35,0.008137898534656532
ksItqr8FKBbghDafylpColn_HKu-jly5,1477908671.0,1478081471.0,104.0064030,30.6721015,2040,3,0.43137254901960786,15,0.0092481391951807
llJutr3IzD2hsF4mruqMsAk4BDD9qlI5,1477908765.0,1478081565.0,104.0645275,30.7667813,1202,3,0.17970049916805325,25,0.007385442253456337
kmMuxs1ECuaisyapntgKgon7LJHbqdDa,1477908864.0,1478081664.0,104.0794117,30.6853115,4466,3,0.17733990147783252,2,0.011533026481727101
sfzuvv5GzA5flw1jBxszjqo.FCIafdD-,1477908903.0,1478081703.0,104.0498017,30.7228458,380,3,0.031578947368421054,41,0.012299471142652788
xpykut9GLG2lhu4hwuhMpxv.GIC_snw8,1477908942.0,1478081742.0,104.0199336,30.7658428,20,3,1.0,10,0.0036799930967390537
qiJrvv8FNFafoz8oqkgylnj.FOI_pmz3,1477908969.0,1478081769.0,104.0577579,30.7612493,1976,3,0.06376518218623482,4,0.01695060297499905
pkLkyl@EGH6hqD8pqkqysmt_OJx_lfF6,1477909051.0,1478081851.0,104.0999682,30.6590052,60,3,1.0,23,0.013800008067240318
ptNmtn6LOx9opIbpwqlDmulbCAE1nnx6,1477909498.0,1478082298.0,104.0863158,30.6460016,186,3,0.43010752688172044,40,0.010086020695105677
rnChAn8OND-lrHcownpIqmtaBIz8nly.,1477909501.0,1478082301.0,104.0986108,30.7057770,6014,3,0.0951114067176588,2,0.024805253738302665
khBqqw.CKCbhdwamnwtLttn1BDD0tmI_,1477909630.0,1478082430.0,104.1471104,30.6327719,1296,3,0.345679012345679,2,0.008390119973351649
vtMtos3GNB7rlJ7fqssBsuq8LCFbgfv1,1477909723.0,1478082523.0,104.0591759,30.6725382,7282,3,0.10216973358967317,2,0.025917497759982148
sfGswqbLCE2eeA.gqpqAjwr9HBv4nfG5,1477909771.0,1478082571.0,104.0577093,30.6256022,4634,3,0.07466551575312905,2,0.023580535307340084
xqDkss0HzD0jgG7hBvkNsxvaJFy.mhA-,1477909799.0,1478082599.0,104.0744432,30.6727655,60,3,0.8333333333333334,24,0.012533335636059444
uoIqvubAGD5rdx9dyppBjxwaEBD7pdv6,1477909813.0,1478082613.0,104.2265958,30.6502739,16046,3,0.09036520004985667,2,0.03306246880350432
kkCgllbKGG_qhv4qwxgBgwu3KJJ8jlv4,1477909857.0,1478082657.0,104.0106875,30.6348848,1418,3,0.3342736248236953,17,0.008561217741008285
oiGsvr9Jzv6msz9rwllHttj-MBE9idu4,1477909901.0,1478082701.0,104.0617703,30.7213669,1706,3,0.059788980070339975,22,0.01636307341552144
pkLtls9GBA2sqI.dqjhAtsn2Mzy9ekzb,1477909905.0,1478082705.0,104.1559406,30.6285530,5394,3,0.2328513162773452,2,0.01275704468817657
thEkyr1IJI1sgD4jnigEfpx.MOE2llG0,1477909962.0,1478082762.0,104.0989380,30.6818650,1808,3,0.28761061946902655,14,0.008269746280975838
ngFoyq3HOybtrC0jqmgCnxs9GLJ2siJb,1477910028.0,1478082828.0,104.0784036,30.6468533,3866,3,0.09311950336264874,10,0.022537249997566542
ogMowr3LEGbioI8mslsyrvp4LLH2hkJa,1477910040.0,1478082840.0,104.0289088,30.6348201,232,3,0.1206896551724138,36,0.01333017054752543
tmIpzv3KJuaigz4dpqoznnx6NBC5gdw_,1477910104.0,1478082904.0,104.0361967,30.6837739,20,3,1.0,10,0.01252003712579608
sqAuov_DJJ-hoz-oBknHhzu2MIz9smu4,1477910336.0,1478083136.0,104.1497146,30.8136736,12548,3,0.07268090532355755,3,0.032306983786408575
pfLfsk.LzG8tpw2esqtBumo1MGH4gsx.,1477910399.0,1478083199.0,104.0732048,30.7608526,21286,3,0.01587898149018134,2,0.03518261781352098
wlynlu4ILx-tlH3lsntKpsr3MDJ9emxb,1477910429.0,1478083229.0,104.0020275,30.7173001,180,3,0.24444444444444444,40,0.0076588799452616116
lmMruw7GFvclqu.pCrfLjnk3NKF1hiD9,1477910432.0,1478083232.0,104.0893239,30.6626003,300,3,0.62,43,0.00936999296148618
thzuno0zEy9frFalonnykAo3INw.odD2,1477910509.0,1478083309.0,103.9714269,30.6581077,5142,3,0.161804745235317,10,0.01187751713367878
mmFnxq4EMB2qku4junhCoovaFzz3gou7,1477910563.0,1478083363.0,104.1037157,30.5999746,1084,3,0.1088560885608856,24,0.01414686293647078
knCpwu2OEH9omG5ppueKlqo0GFx3slu0,1477910690.0,1478083490.0,103.9259783,30.5604381,2076,3,0.036608863198458574,21,0.01740627132557146
lhGgnn@EGJ7qrD2qumgMonq@NAD6hlB8,1477910715.0,1478083515.0,104.0677891,30.7336792,96,3,0.9166666666666666,37,0.007456241291947663
rlFgAn_OAJ5tiJ3qnojJjxp7DKC3gpJ0,1477910727.0,1478083527.0,104.0204821,30.6618178,2282,3,0.3479404031551271,3,0.01114785326783538
xmDrwv2JLI8phG2rrxhInuw-BEC6lhD-,1477910839.0,1478083639.0,104.0739529,30.7020194,480,3,0.5541666666666667,3,0.008588755251063656
jjGovx8BzH1poy4nqmqzjyo@zKJ1pkD4,1477910855.0,1478083655.0,104.0778096,30.8131267,2024,3,0.39822134387351776,3,0.009679497682522586
rhzhzxaBGC3pjD1jBjhEuww7NKB_olA_,1477910903.0,1478083703.0,104.1025681,30.6576313,76,3,0.5789473684210527,33,0.006036835992218633
irHpym_NMG2khy.myxiIrlm5DKDchnwa,1477910995.0,1478083795.0,104.0454678,30.6343904,970,3,0.26804123711340205,18,0.00766773117686977
teJlzo3EAu1hfy1drvsArmv3MOD4jex6,1477911010.0,1478083810.0,104.0140594,30.6891082,270,3,0.2,37,0.006634082334736983
ifyumx8AJC9odu0fCxnKmuo2IMH7mmJ-,1477911035.0,1478083835.0,104.1071116,30.7152891,4832,3,0.25289735099337746,2,0.01255092964683419
qfLhyj1CHv7hqAaizpoBpsi4LNu.spC9,1477911115.0,1478083915.0,104.0664743,30.7667696,14468,3,0.1063035664915676,4,0.0322843661837183
ppGpAi6AJD0pqzbkttoIqlo3Hzxaeqz0,1477911130.0,1478083930.0,104.0867893,30.6884794,21514,3,0.07715905921725388,3,0.033372592714635864
nnJnmn2AHF7hoF6droszour.CJw7gfy3,1477911150.0,1478083950.0,104.0952077,30.6825273,10,3,1.0,5,0.004439963959157467
mnJkuk6LCw2edy-jApqzhpt0zDzaliu-,1477911169.0,1478083969.0,104.0719442,30.7008418,12834,3,0.11157861929250429,3,0.029176481853887843
ufBmrm6IFC6mpv-gpxeNhuu@DIH9toH7,1477911187.0,1478083987.0,103.9810791,30.7131705,718,3,0.033426183844011144,22,0.012280235928288741
voCivp-IKA4nlv5hsioGjyp9FGA8ljw8,1477911309.0,1478084109.0,104.0614812,30.7030580,16,3,0.875,8,0.01032503496389836
qhyjnv3FND9kfD1gyqqElqi2CBycloy4,1477911327.0,1478084127.0,104.1587715,30.7397613,20,3,1.0,10,0.003929995000362396
vkIhrw2GKB4fry.rroqMiqu@HEEbphwa,1477911369.0,1478084169.0,104.0685248,30.6661834,1440,3,0.4847222222222222,23,0.009182289068121463
nsLhnl9FGH4ngw7qpigLjru_HGI.inI1,1477911432.0,1478084232.0,104.0671349,30.6905968,622,3,0.1382636655948553,19,0.013952710219566079
vnFmmi.IHD-lmB.pqioHswu0FLy4eqwa,1477911474.0,1478084274.0,104.0325831,30.6499932,138,3,0.18840579710144928,10,0.005950717646898567
vnJnyoaFFFaqdB4dppmCunr6IHAcroD5,1477911502.0,1478084302.0,104.0479931,30.6865395,516,3,0.17829457364341086,33,0.007013183866822443
vrNgqs5DHCafrvarswjCkyl9LFz5tly6,1477911518.0,1478084318.0,104.1045155,30.6410345,882,3,0.41950113378684806,24,0.00807788521853907
vezlsp7JJJ3fjE_rvoiEfvo_LNJ6hhz_,1477911521.0,1478084321.0,104.0824500,30.6876170,3726,3,0.2109500805152979,9,0.010547773241176922
koDlru@ECv7jpG9hwuhNjzpbFKz2gsAb,1477911601.0,1478084401.0,104.1134412,30.7144629,332,3,0.24096385542168675,40,0.007275305407862347
xnBgws8DKF5khF8gptrKspr3HAv4hnEa,1477911704.0,1478084504.0,104.1289438,30.6674382,15342,3,0.09242602007560943,2,0.032830816615781314
nqKkstaOMx1jkC3rtutFfrt7MJB7eiF0,1477911744.0,1478084544.0,104.0607854,30.6605738,1618,3,0.15822002472187885,17,0.008873980663882565
xfEryi1GII1mhv9qskrMhop.GEC9tgu4,1477911844.0,1478084644.0,104.0899012,30.6712008,1588,3,0.02644836272040302,3,0.015906291668976585
kiImvi_CIu.rjx3krnkIhrx-LMw5hgD-,1477911863.0,1478084663.0,104.1305959,30.6607657,2610,3,0.3057471264367816,14,0.009686781193390203
piChylbGGG6tpJ5quumztso.KHD.ehJb,1477911880.0,1478084680.0,104.0660483,30.7268910,934,3,0.1948608137044968,2,0.007384261754550822
thMnxu.GBA-krG5psnnNluj.EIv.rkB3,1477911953.0,1478084753.0,104.0688440,30.6733783,226,3,0.5929203539823009,32,0.009167704533422942
qqCgmp7FBu8kgubfnlpHnlp4IAu_equc,1477911966.0,1478084766.0,104.0948913,30.6545808,880,3,0.3477272727272727,21,0.008153636537661607
mpCirsaGNAanjB7eorrylvk4GAF_toub,1477912001.0,1478084801.0,104.1478404,30.5959277,8694,3,0.16724177593742812,2,0.015074348842889268
srAttl7HzvcioF8oqtsDnro1MLz.glCa,1477912073.0,1478084873.0,104.0381578,30.6660409,746,3,0.1447721179624665,19,0.014058977799944519
veGizsaBOx5egy6kvmoMfqq@DJI6knx7,1477912108.0,1478084908.0,103.9733615,30.7304335,7828,3,0.02401635155850792,8,0.025577797562999417
jmFkrl0MMzbnpy7cwqlKrln-ALCbmju8,1477912112.0,1478084912.0,104.0756163,30.6456424,1300,3,0.07076923076923076,17,0.016791379580704067
vqGkmx-IIz-qrG6jqpsKutlbNLEbsdH2,1477912130.0,1478084930.0,104.1541032,30.8038668,430,3,0.10697674418604651,33,0.012209288082843602
vlJrpk9EHF2gsI-cwxrNnno@MDv-siu4,1477912136.0,1478084936.0,103.9919754,30.7493185,680,3,0.07647058823529412,2,0.014172336908386034
xpArvl-MMB0kgA6nzlfAitw_zEI_klw2,1477912144.0,1478084944.0,104.1099524,30.6749650,2044,3,0.060665362035225046,2,0.017486297372371368
plKqsq0NFC9orF.drxeyowj6IJE_tiH_,1477912149.0,1478084949.0,104.0673054,30.6827975,172,3,0.4186046511627907,37,0.008962203770182855
inCimt9HCD7orG0gppkEmqw-DCvbopF_,1477912219.0,1478085019.0,104.0452361,30.7159302,58,3,0.896551724137931,19,0.010187942374112276
kiElsn3MLx_pqz-gCpeyusp1GMy5mnD4,1477912254.0,1478085054.0,104.2029563,30.5685529,14128,3,0.10815402038505097,4,0.0317233597088736
tpGfqt6HAJ5rlu9pCljCnqj4DHv7ssHa,1477912266.0,1478085066.0,104.0077562,30.6887576,1926,3,0.1536863966770509,21,0.00923058041782425
tgJmmw.IKA7esz1rvroFpml5NzD_psE1,1477912277.0,1478085077.0,103.9647010,30.6077908,5222,3,0.18536959019532745,3,0.012191574737338305
ieEgtj3DKE-npG0nzxnIlpt_AHF8epH4,1477912346.0,1478085146.0,104.1219447,30.6730351,52,3,0.8461538461538461,22,0.008669225140832938
klBqwt9DMF6rdu-mvogFuuo_CHB-klD6,1477912356.0,1478085156.0,104.1076309,30.7002921,180,3,0.5333333333333333,2,0.00791832830549942
npMprqaBKF6mlA3ovunAuytaLKG-hhB2,1477912421.0,1478085221.0,104.1559446,30.7060187,4966,3,0.13854208618606526,2,0.02562738819992259
tiCjrk1FAz9mpx2kxuiLjpibNNv-tdB0,1477912550.0,1478085350.0,104.0451730,30.6898126,1780,3,0.010112359550561797,24,0.017438314624884155
ugGupj-AAubpqC3mwujEror8AFz.idw6,1477912602.0,1478085402.0,104.1164095,30.6888068,1020,3,0.6568627450980392,3,0.008485493633676977
xkDfoq6OBy2hqw_eywtJqmnaKHu1rgD1,1477912680.0,1478085480.0,104.1531002,30.6378631,442,3,0.13122171945701358,38,0.012871497458192558
jfBlsn.CBD.loFchArqLtrn4BEy7pnx9,1477912697.0,1478085497.0,104.0602251,30.6837739,7988,3,0.1512268402603906,6,0.013726590932046078
mrCmqu8HBwbsiCcqCqeKsnvbAHDarjvc,1477912728.0,1478085528.0,104.0800728,30.6484527,1316,3,0.1033434650455927,4,0.016765810880459007
meJqsk8HOv9qnyagssnNlylaCDH.oeD6,1477912782.0,1478085582.0,103.9810791,30.7131705,488,3,0.5,28,0.006935864087713303
