ID,start_time,end_time,longitude,latitude,update_times,k
osGmtj0DIwakky4gswoJuyl4EKybsrD9,1477899164.0,1477985564.0,104.0646831,30.5465774,4518,3
vkAswq6DDu1mgA.oCwiMhutaHKA8powb,1477899353.0,1477985753.0,104.1760039,30.8121787,18852,3
poCqvu0IJu1pmw.hyqjDpzt7AFz7osI9,1477899422.0,1477985822.0,104.1054978,30.6071488,4352,3
xkylrqaHOB6gdy-pupeLqot1FFw9hsB5,1477899725.0,1477986125.0,104.0924216,30.6100658,252,3
knErnl2OEu_tiwchsjtytuo3KJH6moJ3,1477899904.0,1477986304.0,104.0825652,30.6403223,12034,3
xfFhxw-CMx-hdx6fnmgDiou5JGBaopz9,1477899967.0,1477986367.0,104.1690950,30.7128992,1008,3
ksArvi3BFx1fnJ.orwtJrzr0LCz0rlx5,1477900056.0,1477986456.0,104.1231048,30.6304076,454,3
mfBlqwazKy8jlDanwtkGkuxbAAwalfF0,1477900239.0,1477986639.0,104.1068114,30.6685863,22,3
xizolp5NLI4mqu7lstgImyj9HJI4nsA-,1477900392.0,1477986792.0,103.9873450,30.6104086,2822,3
ohAfuvaIzCbpnE0rxwlDpow3OJu2hiy5,1477900515.0,1477986915.0,104.0578798,30.6590086,420,3
rjKizj.zEJ8eqy6lBofMotj8EIy7mexa,1477900537.0,1477986937.0,104.0653060,30.7092817,198,3
wnEfAl.BGJcfqx1mCxpNsnt@LJu3ljB5,1477900583.0,1477986983.0,104.0839256,30.6391357,1562,3
tkBillbDIv9tjz-gvmeAhxl_CDF1ogBb,1477901044.0,1477987444.0,104.1696695,30.6986179,1034,3
ufBstu9JJwcrry8hnpeHowwbOJw9lmF-,1477901622.0,1477988022.0,104.0469487,30.6640618,74,3
teLozo6JNx3nnA8gnorCmsx0JFy4noz4,1477901633.0,1477988033.0,104.0760488,30.6419238,2,3
rlNitm-FBB0kkIahslgIhvj7HKw3thF0,1477901775.0,1477988175.0,104.0520260,30.5909677,7902,3
loKotu3FJF.ljEclzkhDtxn0OAC8krya,1477901975.0,1477988375.0,104.0954585,30.6609859,2368,3
qsyrqp@DHy0fpx9jCqhGhqkbOOJ_npG4,1477902037.0,1477988437.0,104.0339359,30.6646498,5442,3
wlEfvq.MLJ-oqv4hAosBlxq.HOG.eszc,1477902446.0,1477988846.0,104.0636481,30.5838211,1066,3
utMuyq6IzEctny5oAqfDsAq1HKv_glF2,1477902490.0,1477988890.0,104.0223553,30.6784941,1204,3
ltFiqw2GBE6kgy9fpwjzipq@COF6ofFc,1477902506.0,1477988906.0,104.1035101,30.6599720,200,3
msFnAk1HDz5osG7oouhLfwu-MFwcpiv7,1477902705.0,1477989105.0,104.1228381,30.7102243,18750,3
lpHtnw8DLEahhvblCrlJiwm3ILJ0qjz_,1477902822.0,1477989222.0,104.0662596,30.6658784,280,3
ugLfvk@Jzv8frz8fnsiMupr1NNv8igB8,1477902898.0,1477989298.0,104.0211265,30.6672644,396,3
sgAslq6AHJ6ehEarzxeAkyxaAzJ0fdB3,1477903472.0,1477989872.0,104.0167257,30.7698578,2126,3
okCpzs1zJC7ehwcrCrkNosr.NCA-rlz_,1477903496.0,1477989896.0,104.0312456,30.6364271,1950,3
okLtqn5DEJ_oix4itomMixkaIAI0rdu4,1477903503.0,1477989903.0,104.0253336,30.6476882,2050,3
vlJtmk0ONw7tkC9lrnrysrm0Czuaqhu2,1477903674.0,1477990074.0,104.0773075,30.6432741,318,3
kfJpskbEMBalny8qCkmzjsl1ADB9ejwa,1477903798.0,1477990198.0,104.1069589,30.7142699,0,3
qtClwi4MBG0kgH8fyptJklm5CDF4qoz-,1477904033.0,1477990433.0,104.0862404,30.6596990,144,3
qjyfAs3FDF1kgB3rpuoBqyp1OLBbshC5,1477904091.0,1477990491.0,104.0799464,30.6565407,5106,3
keNsvk2GNBbogu9iCunMnwl2ALy8goAc,1477904264.0,1477990664.0,104.1129469,30.6673135,0,3
liDlom9NMG6loEberrkDixs-GGw7rhC5,1477905546.0,1477991946.0,104.0168907,30.6801568,2236,3
siFmqrbAHH0nez2ksreytzi3MFv3giA1,1477905888.0,1477992288.0,104.0899379,30.6440749,10,3
xfLkzn2Mzu1ngE5fxmsJhrn_OFG7mgI4,1477906286.0,1477992686.0,104.0786646,30.6953342,162,3
ofDlul8GLy.ngv8lqmoKgym1JJC.rjD.,1477906461.0,1477992861.0,104.0940662,30.6650969,18,3
tqNlAr2NFwarju7hwsjAqvqbzOH9qpx9,1477906569.0,1477992969.0,104.0644499,30.7631771,974,3
krKnlk7ENy_rlw6czweDlAubIEJ0nnGc,1477906644.0,1477993044.0,104.0005678,30.6607426,2534,3
krHfnp_FJB9lfF7julfHmti3DGH4hsw5,1477906656.0,1477993056.0,104.0297723,30.6859804,392,3
lgBiur8LMz9rrEbfBvsNinv_Czz0heH8,1477906660.0,1477993060.0,104.0576284,30.7007715,8984,3
mnIgsi-CNw9nsE0oxkpyrsu9HLz6edv.,1477906701.0,1477993101.0,104.0002333,30.6819120,4152,3
qoLipn5BFu-kru9jvkgJouu4LEB7pdA7,1477906705.0,1477993105.0,104.0449075,30.7102355,1176,3
itymmn6IHF6orx2qtrszixnbFFJ5ofD9,1477906789.0,1477993189.0,104.0497381,30.6708290,1406,3
xiKqyk8zBF3ogJ3gykkzpAq.BOG5smu6,1477907021.0,1477993421.0,104.0902698,30.6766528,176,3
osHpuraONy5hsDaqwpqJkml8OBz1rlx3,1477907160.0,1477993560.0,104.0801249,30.6891001,13922,3
ulJhAq0LMxcpiH-fslqCrrv4DKz_giy2,1477907251.0,1477993651.0,104.0074020,30.6993189,1206,3
wlynopbGzH4liw0iqkmFhAk6DGx7irF2,1477907403.0,1477993803.0,104.0753447,30.6483997,1064,3
mfLfwo6CIH7skualpooIuAr9zHB6nox.,1477907726.0,1477994126.0,104.0909038,30.6613379,14,3
vjDfrlbCFFbieB.ctmpylst.JID-kdx.,1477907912.0,1477994312.0,104.0441046,30.7016771,10514,3
ieFpyn9JBu7ohu2kzvfMjvx1CzCcoox1,1477907922.0,1477994322.0,104.0712379,30.6531743,4,3
ptCinv0CBE2ofC.ntpqDnlq6AIx-jlD2,1477908059.0,1477994459.0,104.1018095,30.6849404,554,3
xrLoxq0MEIbiiw4lsjsBtsmbCLB7tlzb,1477908081.0,1477994481.0,104.1167946,30.6440585,8124,3
vkIiwx-LFD7qnD5rnpmCnzm2CzB2esF3,1477908218.0,1477994618.0,104.0925075,30.6435724,0,3
ulLtno5zGw-tnw7kqtpKumr2HABbgdJ6,1477908241.0,1477994641.0,104.0517545,30.6002589,4502,3
xkNgxt.MKA2kez5pvqjMnuv6zJH-mnD4,1477908388.0,1477994788.0,104.0677404,30.7702750,856,3
nqMjzp2NMG3hmI5kssiIkox2NBzckkz-,1477908388.0,1477994788.0,104.0637507,30.7050601,13320,3
rlGkrtazAw2mkB3pwxoNuzx8FKH6rjx_,1477908498.0,1477994898.0,104.0460927,30.6388162,1834,3
pgLqzu1FHy0ejAalulkNmqu8zIw2njG8,1477908533.0,1477994933.0,104.0983786,30.7001906,7256,3
mhztAj1KDJ2idw9exopFhnlbBMz0nnG0,1477908556.0,1477994956.0,104.0490266,30.6667057,20,3
otFmxl-MBuallJ2mnpfFqtt4MMGapqH7,1477908601.0,1477995001.0,104.0454678,30.6343904,164,3
vmzkml5JEB.goEagtonGmon9DJE5rjy8,1477908630.0,1477995030.0,104.0674967,30.6562044,88,3
ksItqr8FKBbghDafylpColn_HKu-jly5,1477908671.0,1477995071.0,104.0064030,30.6721015,1508,3
llJutr3IzD2hsF4mruqMsAk4BDD9qlI5,1477908765.0,1477995165.0,104.0645275,30.7667813,936,3
kmMuxs1ECuaisyapntgKgon7LJHbqdDa,1477908864.0,1477995264.0,104.0794117,30.6853115,3104,3
sfzuvv5GzA5flw1jBxszjqo.FCIafdD-,1477908903.0,1477995303.0,104.0498017,30.7228458,318,3
xpykut9GLG2lhu4hwuhMpxv.GIC_snw8,1477908942.0,1477995342.0,104.0199336,30.7658428,14,3
qiJrvv8FNFafoz8oqkgylnj.FOI_pmz3,1477908969.0,1477995369.0,104.0577579,30.7612493,1552,3
pkLkyl@EGH6hqD8pqkqysmt_OJx_lfF6,1477909051.0,1477995451.0,104.0999682,30.6590052,48,3
ptNmtn6LOx9opIbpwqlDmulbCAE1nnx6,1477909498.0,1477995898.0,104.0863158,30.6460016,150,3
rnChAn8OND-lrHcownpIqmtaBIz8nly.,1477909501.0,1477995901.0,104.0986108,30.7057770,4512,3
khBqqw.CKCbhdwamnwtLttn1BDD0tmI_,1477909630.0,1477996030.0,104.1471104,30.6327719,936,3
vtMtos3GNB7rlJ7fqssBsuq8LCFbgfv1,1477909723.0,1477996123.0,104.0591759,30.6725382,5318,3
sfGswqbLCE2eeA.gqpqAjwr9HBv4nfG5,1477909771.0,1477996171.0,104.0577093,30.6256022,3346,3
xqDkss0HzD0jgG7hBvkNsxvaJFy.mhA-,1477909799.0,1477996199.0,104.0744432,30.6727655,46,3
uoIqvubAGD5rdx9dyppBjxwaEBD7pdv6,1477909813.0,1477996213.0,104.2265958,30.6502739,12336,3
kkCgllbKGG_qhv4qwxgBgwu3KJJ8jlv4,1477909857.0,1477996257.0,104.0106875,30.6348848,1056,3
oiGsvr9Jzv6msz9rwllHttj-MBE9idu4,1477909901.0,1477996301.0,104.0617703,30.7213669,1340,3
pkLtls9GBA2sqI.dqjhAtsn2Mzy9ekzb,1477909905.0,1477996305.0,104.1559406,30.6285530,4288,3
thEkyr1IJI1sgD4jnigEfpx.MOE2llG0,1477909962.0,1477996362.0,104.0989380,30.6818650,1270,3
ngFoyq3HOybtrC0jqmgCnxs9GLJ2siJb,1477910028.0,1477996428.0,104.0784036,30.6468533,2818,3
ogMowr3LEGbioI8mslsyrvp4LLH2hkJa,1477910040.0,1477996440.0,104.0289088,30.6348201,180,3
tmIpzv3KJuaigz4dpqoznnx6NBC5gdw_,1477910104.0,1477996504.0,104.0361967,30.6837739,14,3
sqAuov_DJJ-hoz-oBknHhzu2MIz9smu4,1477910336.0,1477996736.0,104.1497146,30.8136736,9838,3
pfLfsk.LzG8tpw2esqtBumo1MGH4gsx.,1477910399.0,1477996799.0,104.0732048,30.7608526,16306,3
wlynlu4ILx-tlH3lsntKpsr3MDJ9emxb,1477910429.0,1477996829.0,104.0020275,30.7173001,144,3
lmMruw7GFvclqu.pCrfLjnk3NKF1hiD9,1477910432.0,1477996832.0,104.0893239,30.6626003,208,3
thzuno0zEy9frFalonnykAo3INw.odD2,1477910509.0,1477996909.0,103.9714269,30.6581077,4172,3
mmFnxq4EMB2qku4junhCoovaFzz3gou7,1477910563.0,1477996963.0,104.1037157,30.5999746,866,3
knCpwu2OEH9omG5ppueKlqo0GFx3slu0,1477910690.0,1477997090.0,103.9259783,30.5604381,1674,3
lhGgnn@EGJ7qrD2qumgMonq@NAD6hlB8,1477910715.0,1477997115.0,104.0677891,30.7336792,74,3
rlFgAn_OAJ5tiJ3qnojJjxp7DKC3gpJ0,1477910727.0,1477997127.0,104.0204821,30.6618178,1868,3
xmDrwv2JLI8phG2rrxhInuw-BEC6lhD-,1477910839.0,1477997239.0,104.0739529,30.7020194,432,3
jjGovx8BzH1poy4nqmqzjyo@zKJ1pkD4,1477910855.0,1477997255.0,104.0778096,30.8131267,1634,3
rhzhzxaBGC3pjD1jBjhEuww7NKB_olA_,1477910903.0,1477997303.0,104.1025681,30.6576313,54,3
irHpym_NMG2khy.myxiIrlm5DKDchnwa,1477910995.0,1477997395.0,104.0454678,30.6343904,734,3
teJlzo3EAu1hfy1drvsArmv3MOD4jex6,1477911010.0,1477997410.0,104.0140594,30.6891082,202,3
ifyumx8AJC9odu0fCxnKmuo2IMH7mmJ-,1477911035.0,1477997435.0,104.1071116,30.7152891,3822,3
qfLhyj1CHv7hqAaizpoBpsi4LNu.spC9,1477911115.0,1477997515.0,104.0664743,30.7667696,11590,3
ppGpAi6AJD0pqzbkttoIqlo3Hzxaeqz0,1477911130.0,1477997530.0,104.0867893,30.6884794,16732,3
nnJnmn2AHF7hoF6droszour.CJw7gfy3,1477911150.0,1477997550.0,104.0952077,30.6825273,8,3
mnJkuk6LCw2edy-jApqzhpt0zDzaliu-,1477911169.0,1477997569.0,104.0719442,30.7008418,10206,3
ufBmrm6IFC6mpv-gpxeNhuu@DIH9toH7,1477911187.0,1477997587.0,103.9810791,30.7131705,538,3
voCivp-IKA4nlv5hsioGjyp9FGA8ljw8,1477911309.0,1477997709.0,104.0614812,30.7030580,14,3
qhyjnv3FND9kfD1gyqqElqi2CBycloy4,1477911327.0,1477997727.0,104.1587715,30.7397613,14,3
vkIhrw2GKB4fry.rroqMiqu@HEEbphwa,1477911369.0,1477997769.0,104.0685248,30.6661834,1140,3
nsLhnl9FGH4ngw7qpigLjru_HGI.inI1,1477911432.0,1477997832.0,104.0671349,30.6905968,558,3
vnFmmi.IHD-lmB.pqioHswu0FLy4eqwa,1477911474.0,1477997874.0,104.0325831,30.6499932,102,3
vnJnyoaFFFaqdB4dppmCunr6IHAcroD5,1477911502.0,1477997902.0,104.0479931,30.6865395,404,3
vrNgqs5DHCafrvarswjCkyl9LFz5tly6,1477911518.0,1477997918.0,104.1045155,30.6410345,642,3
vezlsp7JJJ3fjE_rvoiEfvo_LNJ6hhz_,1477911521.0,1477997921.0,104.0824500,30.6876170,2886,3
koDlru@ECv7jpG9hwuhNjzpbFKz2gsAb,1477911601.0,1477998001.0,104.1134412,30.7144629,264,3
xnBgws8DKF5khF8gptrKspr3HAv4hnEa,1477911704.0,1477998104.0,104.1289438,30.6674382,12150,3
nqKkstaOMx1jkC3rtutFfrt7MJB7eiF0,1477911744.0,1477998144.0,104.0607854,30.6605738,1220,3
xfEryi1GII1mhv9qskrMhop.GEC9tgu4,1477911844.0,1477998244.0,104.0899012,30.6712008,1094,3
kiImvi_CIu.rjx3krnkIhrx-LMw5hgD-,1477911863.0,1477998263.0,104.1305959,30.6607657,2038,3
piChylbGGG6tpJ5quumztso.KHD.ehJb,1477911880.0,1477998280.0,104.0660483,30.7268910,710,3
thMnxu.GBA-krG5psnnNluj.EIv.rkB3,1477911953.0,1477998353.0,104.0688440,30.6733783,206,3
qqCgmp7FBu8kgubfnlpHnlp4IAu_equc,1477911966.0,1477998366.0,104.0948913,30.6545808,728,3
mpCirsaGNAanjB7eorrylvk4GAF_toub,1477912001.0,1477998401.0,104.1478404,30.5959277,7062,3
srAttl7HzvcioF8oqtsDnro1MLz.glCa,1477912073.0,1477998473.0,104.0381578,30.6660409,648,3
veGizsaBOx5egy6kvmoMfqq@DJI6knx7,1477912108.0,1477998508.0,103.9733615,30.7304335,6490,3
jmFkrl0MMzbnpy7cwqlKrln-ALCbmju8,1477912112.0,1477998512.0,104.0756163,30.6456424,1064,3
vqGkmx-IIz-qrG6jqpsKutlbNLEbsdH2,1477912130.0,1477998530.0,104.1541032,30.8038668,324,3
vlJrpk9EHF2gsI-cwxrNnno@MDv-siu4,1477912136.0,1477998536.0,103.9919754,30.7493185,550,3
xpArvl-MMB0kgA6nzlfAitw_zEI_klw2,1477912144.0,1477998544.0,104.1099524,30.6749650,1688,3
plKqsq0NFC9orF.drxeyowj6IJE_tiH_,1477912149.0,1477998549.0,104.0673054,30.6827975,134,3
inCimt9HCD7orG0gppkEmqw-DCvbopF_,1477912219.0,1477998619.0,104.0452361,30.7159302,52,3
kiElsn3MLx_pqz-gCpeyusp1GMy5mnD4,1477912254.0,1477998654.0,104.2029563,30.5685529,11518,3
tpGfqt6HAJ5rlu9pCljCnqj4DHv7ssHa,1477912266.0,1477998666.0,104.0077562,30.6887576,1608,3
tgJmmw.IKA7esz1rvroFpml5NzD_psE1,1477912277.0,1477998677.0,103.9647010,30.6077908,4400,3
ieEgtj3DKE-npG0nzxnIlpt_AHF8epH4,1477912346.0,1477998746.0,104.1219447,30.6730351,28,3
klBqwt9DMF6rdu-mvogFuuo_CHB-klD6,1477912356.0,1477998756.0,104.1076309,30.7002921,146,3
npMprqaBKF6mlA3ovunAuytaLKG-hhB2,1477912421.0,1477998821.0,104.1559446,30.7060187,4162,3
tiCjrk1FAz9mpx2kxuiLjpibNNv-tdB0,1477912550.0,1477998950.0,104.0451730,30.6898126,1550,3
ugGupj-AAubpqC3mwujEror8AFz.idw6,1477912602.0,1477999002.0,104.1164095,30.6888068,762,3
xkDfoq6OBy2hqw_eywtJqmnaKHu1rgD1,1477912680.0,1477999080.0,104.1531002,30.6378631,346,3
jfBlsn.CBD.loFchArqLtrn4BEy7pnx9,1477912697.0,1477999097.0,104.0602251,30.6837739,6542,3
mrCmqu8HBwbsiCcqCqeKsnvbAHDarjvc,1477912728.0,1477999128.0,104.0800728,30.6484527,1062,3
meJqsk8HOv9qnyagssnNlylaCDH.oeD6,1477912782.0,1477999182.0,103.9810791,30.7131705,396,3
ntImtx8EJH5jiA1hqktBksu8JDBapsB9,1477912783.0,1477999183.0,104.0774781,30.6637865,130,3
orIlmp2HLz0mlD7knieAqzr_AHw7qlE0,1477912834.0,1477999234.0,104.1014330,30.7084000,76,3
qpLiwp1LFGcjnBcpuvgAlvq.FEE2pjI0,1477912904.0,1477999304.0,104.1073502,30.6850292,3612,3
qtBiqsbCJu9eeI9mntmNuow5OGH2sjv-,1477912912.0,1477999312.0,103.9886511,30.7514465,6030,3
ptKqox9HGA7kkB9oomiBnsx2FCC8ohG3,1477912934.0,1477999334.0,104.0275532,30.7147716,1236,3
umEftq5KCB1tgI8ioisFuwx6CJD-nkFc,1477912953.0,1477999353.0,104.0824500,30.6876170,2922,3
peMqwj_BMI_jny3qvilLlvl8FLB.lgy6,1477912961.0,1477999361.0,104.0861661,30.6575689,228,3
jjLnzx@FODcfnwaeBipFlxw1HEz.tmA1,1477912970.0,1477999370.0,104.0965380,30.6978725,6,3
vnChAm-zID2qjD-jnspyiwi@NOAbsqC2,1477912974.0,1477999374.0,104.0441046,30.7016771,442,3
shykAn8LJB-gfD8jrkpJfzl5CED.thw8,1477912988.0,1477999388.0,104.0058504,30.5687998,11504,3
joLkon1IBBaqnAcptmmNnqp6HOE7smxb,1477913007.0,1477999407.0,104.0321467,30.6259760,1912,3
ssMlww1GKD4fmB1mnvoDqxs6OODcesF-,1477913019.0,1477999419.0,103.9609472,30.6714123,18202,3
krJfru9BHH.rdv7pzltAttu6LGB9jeH1,1477913037.0,1477999437.0,104.1133897,30.6328704,348,3
rgIjAq3DBD7powbrzpiyftp2HHy1lqFc,1477913072.0,1477999472.0,104.0859859,30.5558934,5470,3
msNrrl@MLv6emu2gAtlBsyjbOCA0gdC7,1477913078.0,1477999478.0,104.0863256,30.5496042,2286,3
xkLjrp-JJH7ssx4jsslIult6GMJ4nkx5,1477913098.0,1477999498.0,104.0942474,30.6375532,88,3
ieBgzn7JBE_roC1fuvpylru0HOHbhiv6,1477913138.0,1477999538.0,104.1038023,30.7003426,30,3
rmCsmm_Ozu2gsB6pBuozoyl7LBy5tjHb,1477913165.0,1477999565.0,104.0732042,30.7611165,278,3
wrLfvi6MNy8tnA9nztiNspt5NBu8qnA2,1477913172.0,1477999572.0,104.1066653,30.6054454,3190,3
tgAqms5AzB6ilI_kBtlymyw6EJJ3lnH6,1477913227.0,1477999627.0,104.0611141,30.6119273,172,3
utFnsn-EHJ_jiA-jzvfNjnm.AHx1iow_,1477913249.0,1477999649.0,104.0947926,30.7090468,4744,3
mmAqrj4JKD5lfI.ixosCnrk3IGz0pju2,1477913254.0,1477999654.0,104.1174731,30.6096111,620,3
otztyv2LCFcgqA.guxnIrtt0NDv2sku6,1477913269.0,1477999669.0,104.1074498,30.6743012,384,3
veGppj_KDI9hly5mvvpBsqi8NOF2jjE.,1477913294.0,1477999694.0,104.1515570,30.6357654,858,3
vrImwx@HCv_msG3hwtkFntu@HDI7okGa,1477913307.0,1477999707.0,104.1007051,30.5978011,676,3
shNsyp9NGy0gmv5hxnkBgoo.KLCcmkv8,1477913313.0,1477999713.0,104.0862404,30.6596990,46,3
wlJrrv3GHB4jjG4lytnMkso7KIw7fgA_,1477913364.0,1477999764.0,104.0591769,30.6908809,6,3
iiChxq1zKw0foI5nxwpBrsp4KFG3plH5,1477913390.0,1477999790.0,104.1860793,30.7148897,9378,3
wpHoqx9CNJ9hjJ_mAvpLgwk0IKvatdI8,1477913407.0,1477999807.0,104.0521527,30.6731960,48,3
ojDmln.DOv6irC1rCkiIpqu@HNC7pnJb,1477913454.0,1477999854.0,104.0526070,30.7645667,586,3
wqykmw7GzA8soG3fnufFkyj7zGG5rqC2,1477913478.0,1477999878.0,104.0069373,30.6316005,1950,3
uqFhsl_AMI2ohF0ivijGplr6CLA9rdE1,1477913481.0,1477999881.0,104.0563417,30.7221178,24,3
igzqov2NBD2mdI8iojlEksw8MAu-fpBc,1477913491.0,1477999891.0,104.1160378,30.6847057,186,3
kpBqpr3HzG1olwbjytrGflr1FND9jqx7,1477913502.0,1477999902.0,104.0580698,30.6626513,3298,3
vpIopl5zBFcrdB8gBmgNsxo-EEEafiJ2,1477913519.0,1477999919.0,104.1830930,30.6548756,232,3
mlEulw2HFH7fow4nzlnJrwoazHF5snI8,1477913534.0,1477999934.0,104.0610998,30.7161418,520,3
jqypnrbKKw1neF9rqkeAftv8BEC2jdB0,1477913571.0,1477999971.0,104.1089397,30.6818163,0,3
otDhro0JMybngF2kxvnCkAu3Dzx6skva,1477913582.0,1477999982.0,104.0744979,30.5518477,3354,3
ljFtzs7JNv5hpA.inpkKfvw9HHC.giC7,1477913588.0,1477999988.0,104.0452361,30.7159302,132,3
jgLgpraIHx-seCcknpnBjlj9OIB3lrC1,1477913593.0,1477999993.0,104.0061628,30.7191939,50,3
vmEhnw2OzI3hpE2hnniEfvw7IJB_rou6,1477913625.0,1478000025.0,104.0295074,30.7202413,4472,3
noCkws_DAvbkqH4jBnfDprx0GGE_tox1,1477913651.0,1478000051.0,104.1090115,30.6825509,12,3
ipIqmwbBNH8knuapClsHjnnbNHAbjku6,1477913658.0,1478000058.0,104.1148794,30.7142601,372,3
vfMtnj1EFC1epE1rvtjKrsl5MOH6ljC9,1477913672.0,1478000072.0,104.0468426,30.7616072,472,3
xizlxi@MOu0enH_hyxeLrou1CMC7irD3,1477913713.0,1478000113.0,104.0266225,30.7285485,6156,3
oizrsj1DCJcgmH5nqtgzgvk9KLC4giA8,1477913719.0,1478000119.0,104.0488140,30.6785131,1028,3
okElwm1IHx9tkF4jAusHjylbEHDcnjEa,1477913732.0,1478000132.0,104.0773673,30.6999163,200,3
sfKryk6ELu8khz-gsonJflj6MLI8fgA_,1477913735.0,1478000135.0,104.0716866,30.7168562,90,3
vfFnzn_JMz0lmJcfumlFqAraGFB-reJ4,1477913746.0,1478000146.0,104.0104793,30.7109051,484,3
jfNjzr2FEwbriJbpzweFqouaCEI6kmF-,1477913775.0,1478000175.0,104.1045435,30.6983669,4300,3
mmzommbCMI6mjG_qCumFnou3FzBaoou6,1477913780.0,1478000180.0,104.0078845,30.6851089,1134,3
lnyhpp@EMI9mkB5mnokJtut4KDD8pgv6,1477913822.0,1478000222.0,104.0496794,30.7067571,614,3
ppBtzj4MDu-nsF6hppeCoqw5FEB4qgDa,1477913831.0,1478000231.0,104.1282707,30.6181692,894,3
wrEnAx4AJA0noybdnveFiot-zDB1kiw9,1477913843.0,1478000243.0,103.9659404,30.6788216,3006,3
lmApuw3GBubegz0msuhNuwuaFDy2ojJ5,1477913846.0,1478000246.0,103.9399821,30.6952272,4118,3
vqyqxi@MIw5knz4gtosBhxp6IKG2rpA1,1477913885.0,1478000285.0,104.1237476,30.6531964,94,3
jkIswp5LAv8enF9cqupIolo7zNw6tfB_,1477913886.0,1478000286.0,104.0640810,30.7115725,152,3
oeznyk1GEFbejJ8lnpoNrujbMBA3rgC5,1477913899.0,1478000299.0,104.1229160,30.6519537,506,3
xhLhAr7BLI0pdEaoBqtzpyt8zzF_rqAa,1477913923.0,1478000323.0,104.0643985,30.7610785,12772,3
ugFkrr9JBv.eqv6rvsjDpvu4CMx7qqGc,1477913935.0,1478000335.0,104.0495054,30.6737255,116,3
lpMfni_GAD2tkC_fyitDjut5CJwbhdy8,1477913956.0,1478000356.0,104.0708337,30.6948332,18,3
xfEjtt@NIB.lhycgonpNnxx8CEv5ifx3,1477913996.0,1478000396.0,104.0836003,30.6836141,2282,3
weIlwo4CDE1jhvcpCijIpyi1zKx-fiza,1477914029.0,1478000429.0,104.0911568,30.6163596,5782,3
jtJlwtbHJx0tjx7qnwoJlsq.DOJ9osB7,1477914033.0,1478000433.0,104.1862214,30.8147020,3252,3
lryrqp0NzG_flv8qClhHkvx6KCG8qowb,1477914033.0,1478000433.0,104.1475362,30.6880833,1164,3
imNllj1IFv.khv8iwlrIsur8NIG4esy0,1477914034.0,1478000434.0,104.0817141,30.6399288,24,3
qeHmxs.BOC2qrB1gnleHfzn7zOv7kqI5,1477914098.0,1478000498.0,104.0279388,30.7059570,202,3
kfEgolaEEG4iew-hnsqIonj7EDI5ejy.,1477914109.0,1478000509.0,104.0452361,30.7159302,762,3
rfNlxx2FIv-qfH.qpkiCkwj@JEu.ooD3,1477914114.0,1478000514.0,104.0762812,30.6656401,234,3
msLnAi_JGJ-tdE0doxgFpwv.MHG0hfJ7,1477914144.0,1478000544.0,104.0653546,30.8102924,9570,3
xqNiti1HID_jjucdwlsEqsq2GzC6seA3,1477914147.0,1478000547.0,104.1020420,30.6428556,898,3
tpDgAv2MzI1igucrutrNlok0CEv8rpGa,1477914161.0,1478000561.0,104.0467669,30.6996492,7286,3
qnJtmn@OCH2kfz7ipwgLjAp0DHD6odD.,1477914173.0,1478000573.0,104.0538054,30.6717373,8,3
rfFnpi8AIw_fey.pCmqDjrl5zBx0pov5,1477914188.0,1478000588.0,104.0492451,30.7544761,370,3
pgInpn4AJy.qsH7rureCkpi3JJwbhfyc,1477914188.0,1478000588.0,104.1036892,30.6331035,490,3
vlztpw@BNx4rrz5pzsjLhvs5zAu8onD9,1477914208.0,1478000608.0,104.0909058,30.6479581,1224,3
xlDjoo7MEJ7pexcfrjfDsxj1LCu4ekx-,1477914239.0,1478000639.0,104.0492802,30.6680667,596,3
uhAtsj5GAEakgHaisooAsuu0BNH6esv2,1477914271.0,1478000671.0,104.0383204,30.6354119,182,3
knBrnl6LLF1kmv9qyroJlqraOIF5rmD9,1477914283.0,1478000683.0,104.1100305,30.6726053,300,3
ukKgAp1BJB3fdu_ppmkMkAk8Kzxcgny.,1477914287.0,1478000687.0,104.0915753,30.7026794,0,3
tkAlnu2AGvctny_mzwpKpnl-EGD1ssx7,1477914290.0,1478000690.0,104.0549892,30.6744182,42,3
uqGhll1HIv.hjv.iztqGmotaBCG2mszb,1477914308.0,1478000708.0,104.0624409,30.7246826,184,3
tqFhyx3CDx0foA.opsnFtlx8ALH0hkAc,1477914329.0,1478000729.0,104.0957950,30.6913670,302,3
oqLgpx5LDz5gdubnwllyunk-FzD3tqx0,1477914345.0,1478000745.0,104.0377589,30.5901596,2482,3
xgCmuvaHMD-hlw2nBtrIoxs1IBw6lkA9,1477914357.0,1478000757.0,104.0060824,30.6847187,3196,3
qfGmxt4HIJ0gqv8iAspFhpobBLy7sfI3,1477914359.0,1478000759.0,104.1559406,30.6285530,3242,3
mjLoyx.AOu.lqF0kxosMrpk0BCybmqH_,1477914377.0,1478000777.0,104.1099524,30.6749650,2112,3
nlGinv.GNI0qhJ8eusiNmzx0KIFaerv_,1477914394.0,1478000794.0,104.0160384,30.6355588,114,3
lfygnk.AHHapgB6hvjlznqn7CDw-rhA7,1477914400.0,1478000800.0,104.0007448,30.6561972,320,3
ojMsom7LMybkrzaitonFpzl7DIu3krv4,1477914402.0,1478000802.0,104.1188487,30.6825961,4928,3
